participant,gender,group,condition,feature,item,outcome,involvement_z
am2,male,american english,after,rhoticity,weird,1,-1.7547755865839705
am2,male,american english,after,rhoticity,shirt,1,-1.7547755865839705
am2,male,american english,after,rhoticity,girlfriends,1,-1.7547755865839705
am2,male,american english,after,rhoticity,research,0,-1.7547755865839705
am2,male,american english,after,rhoticity,Antarctica,0,-1.7547755865839705
am2,male,american english,after,rhoticity,flirting,1,-1.7547755865839705
am2,male,american english,after,rhoticity,bar,1,-1.7547755865839705
am2,male,american english,after,rhoticity,card,1,-1.7547755865839705
am2,male,american english,after,rhoticity,leather jacket,0,-1.7547755865839705
am2,male,american english,after,rhoticity,opportunity,1,-1.7547755865839705
am2,male,american english,after,rhoticity,learn,1,-1.7547755865839705
am2,male,american english,after,rhoticity,share,0,-1.7547755865839705
am2,male,american english,after,rhoticity,winter,0,-1.7547755865839705
am2,male,american english,after,rhoticity,formal,1,-1.7547755865839705
am2,male,american english,after,rhoticity,perfect,1,-1.7547755865839705
am2,male,american english,after,rhoticity,chocolate-covered,1,-1.7547755865839705
am2,male,american english,after,rhoticity,uniform,0,-1.7547755865839705
am2,male,american english,after,rhoticity,first day,1,-1.7547755865839705
am2,male,american english,after,rhoticity,polar bear,1,-1.7547755865839705
am2,male,american english,after,rhoticity,liar,1,-1.7547755865839705
am2,male,american english,after,rhoticity,heart attack,1,-1.7547755865839705
am2,male,american english,after,rhoticity,sleep over,0,-1.7547755865839705
am2,male,american english,after,rhoticity,nurse,1,-1.7547755865839705
am2,male,american english,after,rhoticity,weird,1,-1.7547755865839705
am2,male,american english,after,rhoticity,car,0,-1.7547755865839705
am2,male,american english,after,rhoticity,murdered,1,-1.7547755865839705
am2,male,american english,after,rhoticity,murder,1,-1.7547755865839705
am2,male,american english,after,rhoticity,girlfriends,1,-1.7547755865839705
am2,male,american english,after,rhoticity,perfect,1,-1.7547755865839705
am2,male,american english,after,rhoticity,understand,1,-1.7547755865839705
am2,male,american english,after,rhoticity,daughter,0,-1.7547755865839705
am2,male,american english,after,rhoticity,never ever,0,-1.7547755865839705
am2,male,american english,after,rhoticity,social services,0,-1.7547755865839705
am2,male,american english,after,rhoticity,hurt,1,-1.7547755865839705
am2,male,american english,after,rhoticity,learn,1,-1.7547755865839705
am2,male,american english,after,rhoticity,superpowers,0,-1.7547755865839705
am2,male,american english,after,rhoticity,worse,1,-1.7547755865839705
am2,male,american english,after,rhoticity,circumstances,1,-1.7547755865839705
am2,male,american english,after,rhoticity,sister,1,-1.7547755865839705
am3,male,american english,after,rhoticity,vampire,1,-0.2577653329739516
am3,male,american english,after,rhoticity,warm,0,-0.2577653329739516
am3,male,american english,after,rhoticity,birthday,0,-0.2577653329739516
am3,male,american english,after,rhoticity,cheer,1,-0.2577653329739516
am3,male,american english,after,rhoticity,finger,1,-0.2577653329739516
am3,male,american english,after,rhoticity,wears,0,-0.2577653329739516
am3,male,american english,after,rhoticity,river,1,-0.2577653329739516
am3,male,american english,after,rhoticity,driver,1,-0.2577653329739516
am3,male,american english,after,rhoticity,earn,1,-0.2577653329739516
am3,male,american english,after,rhoticity,working,1,-0.2577653329739516
am3,male,american english,after,rhoticity,hard,1,-0.2577653329739516
am3,male,american english,after,rhoticity,person,1,-0.2577653329739516
am3,male,american english,after,rhoticity,turns,1,-0.2577653329739516
am3,male,american english,after,rhoticity,information,0,-0.2577653329739516
am3,male,american english,after,rhoticity,rewarded,0,-0.2577653329739516
am3,male,american english,after,rhoticity,others,0,-0.2577653329739516
am3,male,american english,after,rhoticity,weird,0,-0.2577653329739516
am3,male,american english,after,rhoticity,shirt,1,-0.2577653329739516
am3,male,american english,after,rhoticity,girlfriends,0,-0.2577653329739516
am3,male,american english,after,rhoticity,research,0,-0.2577653329739516
am3,male,american english,after,rhoticity,Antarctica,1,-0.2577653329739516
am3,male,american english,after,rhoticity,flirting,0,-0.2577653329739516
am3,male,american english,after,rhoticity,bar,1,-0.2577653329739516
am3,male,american english,after,rhoticity,card,1,-0.2577653329739516
am3,male,american english,after,rhoticity,leather jacket,0,-0.2577653329739516
am3,male,american english,after,rhoticity,opportunity,0,-0.2577653329739516
am3,male,american english,after,rhoticity,learn,1,-0.2577653329739516
am3,male,american english,after,rhoticity,share,0,-0.2577653329739516
am3,male,american english,after,rhoticity,winter,0,-0.2577653329739516
am3,male,american english,after,rhoticity,formal,1,-0.2577653329739516
am3,male,american english,after,rhoticity,perfect,1,-0.2577653329739516
am3,male,american english,after,rhoticity,chocolate-covered,0,-0.2577653329739516
am3,male,american english,after,rhoticity,uniform,0,-0.2577653329739516
am3,male,american english,after,rhoticity,first day,1,-0.2577653329739516
am3,male,american english,after,rhoticity,polar bear,1,-0.2577653329739516
am3,male,american english,after,rhoticity,liar,1,-0.2577653329739516
am3,male,american english,after,rhoticity,heart attack,0,-0.2577653329739516
am3,male,american english,after,rhoticity,sleep over,1,-0.2577653329739516
am3,male,american english,after,rhoticity,nurse,1,-0.2577653329739516
am3,male,american english,after,rhoticity,weird,0,-0.2577653329739516
am3,male,american english,after,rhoticity,car,1,-0.2577653329739516
am3,male,american english,after,rhoticity,murdered,1,-0.2577653329739516
am3,male,american english,after,rhoticity,murder,1,-0.2577653329739516
am3,male,american english,after,rhoticity,girlfriends,0,-0.2577653329739516
am3,male,american english,after,rhoticity,perfect,1,-0.2577653329739516
am3,male,american english,after,rhoticity,understand,0,-0.2577653329739516
am3,male,american english,after,rhoticity,daughter,1,-0.2577653329739516
am3,male,american english,after,rhoticity,never ever,0,-0.2577653329739516
am3,male,american english,after,rhoticity,social services,0,-0.2577653329739516
am3,male,american english,after,rhoticity,hurt,0,-0.2577653329739516
am3,male,american english,after,rhoticity,learn,1,-0.2577653329739516
am3,male,american english,after,rhoticity,superpowers,1,-0.2577653329739516
am3,male,american english,after,rhoticity,worse,0,-0.2577653329739516
am3,male,american english,after,rhoticity,circumstances,1,-0.2577653329739516
am3,male,american english,after,rhoticity,sister,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,vampire,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,warm,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,birthday,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,cheer,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,finger,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,wears,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,river,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,driver,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,earn,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,working,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,hard,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,person,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,turns,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,information,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,rewarded,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,others,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,weird,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,shirt,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,girlfriends,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,research,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,Antarctica,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,flirting,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,bar,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,card,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,leather jacket,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,opportunity,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,learn,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,share,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,winter,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,formal,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,perfect,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,chocolate-covered,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,uniform,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,first day,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,polar bear,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,liar,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,heart attack,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,sleep over,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,nurse,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,weird,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,car,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,murdered,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,murder,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,girlfriends,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,perfect,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,understand,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,daughter,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,never ever,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,social services,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,hurt,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,learn,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,superpowers,1,-0.2577653329739516
aw1,female,american english,after,rhoticity,worse,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,circumstances,0,-0.2577653329739516
aw1,female,american english,after,rhoticity,sister,0,-0.2577653329739516
aw2,female,american english,after,rhoticity,vampire,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,warm,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,birthday,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,cheer,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,finger,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,wears,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,river,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,driver,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,earn,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,working,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,hard,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,person,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,turns,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,information,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,rewarded,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,others,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,weird,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,shirt,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,girlfriends,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,research,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,Antarctica,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,flirting,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,bar,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,card,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,leather jacket,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,opportunity,0,-1.0062704597789611
aw2,female,american english,after,rhoticity,learn,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,share,1,-1.0062704597789611
aw2,female,american english,after,rhoticity,winter,0,-1.0062704597789611
